smiles	zinc_id	inchikey	mwt	logp	reactive	purchasable	tranche_name	features
Nc1ccc(CC[N+](=O)[O-])cc1	2244072	VDABVMSUEPVBJI-UHFFFAOYSA-N	166.180	1.088	10	50	ADCA	
C[C@H]1C=NC=CC1=S	100304684	BMPKVCSCSXHEFJ-YFKPBYRVSA-N	125.196	1.591	10	50	ADCA	
Nc1sccc1C(=O)O	6062887	OHMLBZKIUZTEOC-UHFFFAOYSA-N	143.167	1.029	10	50	ADCA	
CN(C)c1ccc(CN)cc1	154092	PDJZOFLRRJQYBF-UHFFFAOYSA-N	150.225	1.211	10	50	ADCA	in-vitro
CC(=O)c1cc(O)c(O)cc1O	1460500	WCJLAYDOJJYRHF-UHFFFAOYSA-N	168.148	1.006	10	50	ADCA	biogenic
Nc1ccc(OC(CF)CF)cc1	2540322	AKVABIOHSJGFAU-UHFFFAOYSA-N	187.189	1.955	10	50	ADCA	
Nc1ccc(Cn2cccn2)cc1	170354	ISRYTHBRUSOVAB-UHFFFAOYSA-N	173.219	1.514	10	50	ADCA	in-vitro
CN(C)Cc1c(O)cccc1F	238329631	FDWBATMCJYYADO-UHFFFAOYSA-N	169.199	1.593	10	50	ADCA	
O=C(O)CCc1cccc(O)c1O	901909	QZDSXQJWBGMRLU-UHFFFAOYSA-N	182.175	1.115	10	50	ADCA	in-vitro,metabolite
CCN(C(C)=O)c1ccc(N)cc1	1846704	AISFBLVWISFAEY-UHFFFAOYSA-N	178.235	1.642	10	50	ADCA	
CC(C)NC(=O)[C@H](C)N=[N+]=[N-]	100459997	CKTSUMVBXUGSGD-YFKPBYRVSA-N	156.189	1.210	10	50	ADCA	in-vitro
c1ccc2c(c1)NCCN2	332473	HORKYAIEVBUXGM-UHFFFAOYSA-N	134.182	1.524	10	50	ADCA	
CCN(C)c1ccc(CN)cc1F	37079104	QFQVGHFXTPKHSC-UHFFFAOYSA-N	182.242	1.741	10	50	ADCA	in-vitro
Nc1ccc(CCCCO)cc1	34426677	JPOVFJVXRISZEE-UHFFFAOYSA-N	165.236	1.584	10	50	ADCA	in-vitro
O=c1ccc2ccc(O)c(O)c2o1	57753	ATEFPOUAMCWAQS-UHFFFAOYSA-N	178.143	1.204	10	50	ADCA	biogenic,in-vitro
CCN(CC)C(=O)CN=[N+]=[N-]	100459281	BMCRHKVBHVONKT-UHFFFAOYSA-N	156.189	1.165	10	50	ADCA	in-vitro
